ID,Passenger_ID,Route ID,Class
1274,1342,931,Economy
1275,838,1484,Economy
1276,11,1981,Economy
1277,1210,1906,Economy
1278,1143,1223,Economy
1279,1213,1668,Economy
1280,1605,1429,Business
1281,1291,1991,Economy
1282,430,1789,Economy
1283,1050,264,Economy
1284,1730,278,Economy
1285,1523,1741,Economy
1286,323,1998,Business
1287,530,747,First
1288,409,981,Economy
1289,1642,176,Economy
1290,588,1727,Economy
1291,750,1330,Economy
1292,1296,358,Economy
1293,625,1724,Economy
1294,1002,1632,Economy
1295,1563,1579,Economy
1296,1483,1585,Economy
1297,1175,37,Economy
1298,563,1890,First
1299,1648,564,Economy
1300,434,1828,Economy
1301,690,399,Economy
1302,1040,643,Economy
1303,434,687,Economy
1304,1693,1290,Economy
1305,618,1473,First
1306,1861,818,Economy
1307,1721,822,Economy
1308,998,467,Economy
1309,1204,1945,Economy
1310,1060,495,Economy
1311,365,1812,First
1312,744,1002,Economy
1313,234,844,Economy
1314,834,939,Economy
1315,379,207,Economy
1316,1443,1979,First
1317,1060,1127,Economy
1318,1023,1228,Economy
1319,1686,1622,Economy
1320,366,1221,Economy
1321,52,652,Economy
1322,1042,189,Economy
1323,144,11,Business
1324,1763,683,Business
1325,853,1974,Economy
1326,1128,215,Economy
1327,853,1223,Economy
1328,891,439,Economy
1329,1865,368,Business
1330,156,1244,Economy
1331,1073,201,Economy
1332,455,1579,Economy
1333,1825,83,Economy
1334,947,752,Economy
1335,1042,459,Economy
1336,897,1965,Economy
1337,928,619,Economy
1338,443,1757,Business
1339,439,210,Economy
1340,793,1533,Business
1341,1594,968,Economy
1342,30,1085,Economy
1343,1343,53,Economy
1344,227,1498,Economy
1345,555,1703,First
1346,1177,410,Economy
1347,1961,1618,Business
1348,55,1699,Economy
1349,488,1288,Business
1350,134,405,Economy
1351,815,1413,Economy
1352,150,1864,Economy
1353,1466,595,Economy
1354,377,704,Economy
1355,375,1475,Economy
1356,1205,802,Economy
1357,540,1664,Economy
1358,1414,359,First
1359,74,1220,Economy
1360,995,297,Economy
1361,1710,415,Economy
1362,1318,456,Economy
1363,1003,814,Business
1364,584,435,First
1365,595,1202,Economy
1366,225,1512,Economy
1367,1182,1307,Business
1368,1950,1916,Economy
1369,1484,1158,Economy
1370,533,1880,Economy
1371,804,995,Economy
1372,693,1609,Economy
1373,1765,4,Business
1374,108,1946,Economy
1375,73,213,Economy
1376,439,984,Business
1377,602,455,Business
1378,699,1047,Economy
1379,933,1405,Economy
1380,901,1685,Economy
1381,488,1788,First
1382,1857,781,Economy
1383,909,826,Business
1384,311,521,Economy
1385,717,1194,Business
1386,70,1805,Economy
1387,1503,1101,Economy
1388,446,741,Economy
1389,671,516,Economy
1390,1863,683,Economy
1391,772,1071,Economy
1392,368,54,Economy
1393,531,650,Economy
1394,506,741,Economy
1395,683,1225,Economy
1396,1256,1839,Economy
1397,1319,1751,Economy
1398,212,1401,Economy
1399,335,1855,Economy
1400,387,1645,Economy
1401,557,266,Economy
1402,1937,792,Economy
1403,1090,771,First
1404,1,549,Economy
1405,334,199,Economy
1406,448,1153,Economy
1407,263,748,Economy
1408,1130,1498,Business
1409,1015,615,Economy
1410,1733,1159,Economy
1411,892,1329,First
1412,1770,996,Economy
1413,1970,41,Economy
1414,1304,1935,Economy
1415,1530,1357,Economy
1416,1847,1590,Economy
1417,1625,894,Economy
1418,1307,1020,Economy
1419,1737,1722,Economy
1420,1607,329,Economy
1421,1373,1311,Economy
1422,1938,1322,Economy
1423,1667,1938,Economy
1424,868,1609,Economy
1425,325,722,Economy
1426,1124,315,Business
1427,1838,1603,Economy
1428,23,520,Economy
1429,452,1043,Economy
1430,1580,1065,Economy
1431,1012,1460,Economy
1432,1859,580,Economy
1433,1881,1445,Economy
1434,1748,626,Business
1435,1273,1923,Business
1436,1329,487,First
1437,1044,817,Economy
1438,264,1735,Economy
1439,928,666,Business
1440,964,607,Economy
1441,156,1193,Business
1442,332,1146,Economy
1443,376,1105,Economy
1444,1108,269,Economy
1445,1679,67,Economy
1446,1772,667,Economy
1447,541,1273,Economy
1448,1789,982,Economy
1449,647,1701,Economy
1450,1901,820,Economy
1451,396,1282,Economy
1452,50,772,Economy
1453,1935,620,Economy
1454,1152,731,Business
1455,339,773,Economy
1456,1999,1483,Business
1457,254,1808,Economy
1458,1951,4,Business
1459,1976,1191,Economy
1460,100,1964,Economy
1461,1948,951,Business
1462,86,118,Economy
1463,1478,1733,Economy
1464,1660,104,Business
1465,829,1602,Economy
1466,756,1822,Economy
1467,136,502,Economy
1468,792,1434,Economy
1469,1134,261,Economy
1470,935,1456,Business
1471,1092,760,Economy
1472,1284,529,Business
1473,1739,1741,Economy
1474,105,1098,Economy
1475,401,1224,Economy
1476,1636,426,Economy
1477,767,348,Economy
1478,1398,1533,Economy
1479,440,1791,First
1480,1724,1480,Economy
1481,1883,877,Economy
1482,506,796,First
1483,823,486,Business
1484,199,644,Economy
1485,1638,1972,Economy
1486,780,935,Economy
1487,462,332,Business
1488,260,1129,Economy
1489,1931,232,Business
1490,450,294,Economy
1491,124,141,Economy
1492,47,1522,Economy
1493,258,1155,Economy
1494,1801,1724,Economy
1495,836,1622,Economy
1496,707,1983,Economy
1497,1551,505,Economy
1498,1767,22,Economy
1499,1237,724,Economy
1500,92,271,Economy
1501,1535,1854,Business
1502,1889,1883,Economy
1503,1101,1075,Economy
1504,1518,1980,Economy
1505,915,1724,Business
1506,1862,1335,Business
1507,36,1762,Economy
1508,1214,1980,Economy
1509,1255,1759,Business
1510,1172,1743,Economy
1511,900,96,Economy
1512,1691,1594,Economy
1513,1219,777,Economy
1514,701,250,Economy
1515,463,1747,Economy
1516,221,972,Economy
1517,389,195,Economy
1518,1747,980,Economy
1519,241,1856,Economy
1520,1724,1750,Economy
1521,181,917,Economy
1522,1176,1589,Business
1523,704,1769,Business
1524,1330,907,First
1525,1909,1103,Economy
1526,414,676,First
1527,1970,1063,Economy
1528,770,595,Economy
1529,306,1218,First
1530,1434,1043,Economy
1531,793,1024,Economy
1532,889,497,Economy
1533,331,478,First
1534,230,768,Economy
1535,1743,1340,Economy
1536,1678,1501,Economy
1537,1747,765,Economy
1538,444,1647,Economy
1539,1507,254,Economy
1540,732,697,Economy
1541,166,1962,Economy
1542,1635,455,Economy
1543,1962,713,Economy
1544,1121,1072,Economy
1545,656,311,Economy
1546,365,932,Economy
1547,1125,104,Economy
1548,1844,1506,Economy
1549,1161,1318,Business
1550,1682,811,Economy
1551,1032,238,Economy
1552,1504,1671,Economy
1553,128,1524,Economy
1554,1874,1063,Economy
1555,1211,887,Economy
1556,1360,1951,Business
1557,771,1281,Economy
1558,1056,1784,Economy
1559,830,743,Economy
1560,1020,1529,Economy
1561,1955,136,Economy
1562,319,617,Economy
1563,1890,1468,First
1564,400,151,Economy
1565,746,1945,Economy
1566,1170,1301,Economy
1567,797,1468,Business
1568,622,1385,Economy
1569,1931,743,Business
1570,270,837,Economy
1571,1294,1820,Business
1572,481,1270,First
1573,738,216,Economy
1574,1930,719,Economy
1575,696,1508,Economy
1576,910,59,Economy
1577,1655,1039,Economy
1578,1131,766,Economy
1579,1965,595,Economy
1580,301,1847,Economy
1581,1952,746,Economy
1582,1452,70,Economy
1583,1356,720,Economy
1584,596,889,Economy
1585,1734,1606,Economy
1586,265,1609,Business
1587,1626,1544,Business
1588,1081,27,Economy
1589,1271,198,Economy
1590,1255,1555,Economy
1591,1890,232,Business
1592,1403,1346,First
1593,1207,987,Economy
1594,495,1816,Economy
1595,790,1633,Economy
1596,357,1407,Business
1597,283,759,Economy
1598,1086,477,Economy
1599,338,570,Economy
1600,223,1994,Business
1601,1483,858,Economy
1602,940,1139,Economy
1603,1208,1747,First
1604,1944,1238,Economy
1605,222,1595,Economy
1606,1339,854,Economy
1607,523,80,Economy
1608,532,1878,Economy
1609,905,109,Economy
1610,1455,1127,Economy
1611,15,711,Business
1612,299,1764,Economy
1613,53,1954,Economy
1614,320,1028,Economy
1615,177,841,First
1616,897,439,Economy
1617,1423,693,Economy
1618,1084,1374,Economy
1619,770,909,Business
1620,66,1807,Business
1621,569,1765,Business
1622,816,719,Economy
1623,1155,171,Economy
1624,1533,527,Economy
1625,1546,425,Economy
1626,188,1163,Economy
1627,108,175,Economy
1628,379,1481,Economy
1629,1606,272,Economy
1630,1853,1314,Economy
1631,447,1912,Business
1632,1480,1694,Business
1633,436,1671,Economy
1634,1413,623,Economy
1635,1244,978,Economy
1636,1853,899,First
1637,1804,30,Business
1638,292,785,Economy
1639,334,128,Economy
1640,206,450,Economy
1641,153,1021,Economy
1642,2,1169,Economy
1643,898,403,Economy
1644,1948,1804,Economy
1645,599,1425,Business
1646,222,805,Economy
1647,1516,1795,Economy
1648,280,990,Economy
1649,924,940,Economy
1650,1363,1364,Economy
1651,1143,1277,Economy
1652,1716,1797,Economy
1653,365,43,Business
1654,1494,1732,Economy
1655,1281,1136,Economy
1656,785,249,Economy
1657,1271,1338,Economy
1658,1149,680,Economy
1659,578,1412,Economy
1660,752,1524,Economy
1661,287,1552,Economy
1662,1836,861,Economy
1663,1639,145,Economy
1664,1351,1414,First
1665,1346,1707,Economy
1666,1153,618,Economy
1667,1859,841,Economy
1668,1697,1498,Economy
1669,581,178,First
1670,1233,1944,Economy
1671,431,1159,Economy
1672,1169,1343,Economy
1673,289,751,Economy
1674,1476,373,Economy
1675,404,1384,Economy
1676,714,1828,Business
1677,994,1791,Economy
1678,248,220,Economy
1679,896,968,Economy
1680,1376,647,First
1681,197,1648,Economy
1682,1298,591,Economy
1683,1131,1178,Economy
1684,1636,810,Economy
1685,109,838,Economy
1686,1294,358,Business
1687,1938,1941,Economy
1688,192,443,Economy
1689,860,284,Economy
1690,1217,1065,Economy
1691,1209,495,Economy
1692,356,914,Economy
1693,1614,1507,Business
1694,1339,1314,Business
1695,1081,6,Economy
1696,655,1507,Economy
1697,150,430,Economy
1698,105,296,Economy
1699,1979,1532,Economy
1700,468,170,First
1701,1049,515,Economy
1702,746,380,Business
1703,1956,1900,Economy
1704,783,453,Economy
1705,687,1751,Business
1706,73,1010,Economy
1707,291,117,Economy
1708,1537,1913,Business
1709,1677,650,Economy
1710,1730,1360,Economy
1711,127,1923,Economy
1712,246,131,Economy
1713,265,298,Economy
1714,187,1435,Economy
1715,254,986,Economy
1716,478,85,Economy
1717,1789,198,Economy
1718,1391,1635,Economy
1719,919,664,Economy
1720,1220,1175,Economy
1721,1180,1442,Economy
1722,1138,25,Economy
1723,1952,1604,Economy
1724,1704,1157,Economy
1725,1535,344,Economy
1726,1822,174,First
1727,1441,1506,Economy
1728,733,913,Economy
1729,1927,514,Economy
1730,258,1280,Economy
1731,1,291,Economy
1732,618,1475,Economy
1733,1747,1323,Business
1734,828,234,Economy
1735,1781,426,Economy
1736,730,1036,First
1737,1643,1524,Economy
1738,170,576,Economy
1739,773,1720,Business
1740,1236,73,Economy
1741,252,589,First
1742,326,677,Economy
1743,1588,329,Business
1744,1199,189,Business
1745,66,1619,Economy
1746,885,1998,Economy
1747,1250,1264,Economy
1748,991,362,Economy
1749,272,1500,Business
1750,514,1351,First
1751,1093,1640,Economy
1752,1218,645,Economy
1753,1539,410,Economy
1754,749,1053,Economy
1755,611,1567,Business
1756,1271,262,Economy
1757,1504,14,Economy
1758,1973,1784,Economy
1759,728,675,Economy
1760,206,283,Economy
1761,852,109,Economy
1762,1036,469,Economy
1763,1441,360,Economy
1764,730,1073,Economy
1765,1722,774,Economy
1766,1113,737,Economy
1767,801,518,Economy
1768,1944,1262,Economy
1769,1468,1528,First
1770,996,506,Economy
1771,1845,775,Economy
1772,1256,968,First
1773,1600,417,Economy
1774,1996,238,Business
1775,979,963,Economy
1776,1247,1068,Economy
1777,979,1556,Economy
1778,202,1153,First
1779,249,1226,Economy
1780,1699,1997,Economy
1781,1106,921,Business
1782,962,1115,Economy
1783,1313,1262,Business
1784,1374,1261,Economy
1785,33,629,Economy
1786,248,360,Economy
1787,1748,1013,Economy
1788,158,834,Economy
1789,1956,1001,Economy
1790,671,1347,Economy
1791,1001,965,Economy
1792,128,1190,First
1793,327,1558,Economy
1794,620,1566,Economy
1795,1734,532,Economy
1796,1338,578,Economy
1797,1687,1307,Business
1798,216,1121,Economy
1799,1465,1245,Economy
1800,1426,542,Economy
1801,1924,705,First
1802,657,556,Economy
1803,621,1377,Economy
1804,1062,917,Business
1805,819,531,Economy
1806,1558,1188,First
1807,1212,640,Economy
1808,1527,561,Economy
1809,1424,929,First
1810,1802,1791,Economy
1811,8,160,Economy
1812,938,637,Economy
1813,489,1737,Economy
1814,1712,504,Economy
1815,1823,1862,Economy
1816,12,1522,Economy
1817,1317,432,First
1818,1701,1084,Economy
1819,445,249,Economy
1820,1283,1917,Economy
1821,1978,370,Economy
1822,1545,1982,Business
1823,1329,1854,First
1824,1095,1090,Economy
1825,1062,1129,Economy
1826,1862,608,Economy
1827,771,531,Economy
1828,1028,219,First
1829,1665,1875,Business
1830,193,1888,Economy
1831,1325,1284,Economy
1832,1325,1548,First
1833,343,185,Economy
1834,1499,1161,Economy
1835,1952,1011,Economy
1836,1230,903,Economy
1837,795,822,First
1838,656,63,Economy
1839,1694,307,Economy
1840,64,995,Business
1841,888,1547,First
1842,1353,1783,First
1843,1543,1602,Economy
1844,107,1630,Economy
1845,246,1857,Economy
1846,300,821,First
1847,1318,711,Economy
1848,1205,1443,Business
1849,1805,447,Economy
1850,1429,1600,Economy
1851,791,1209,Economy
1852,751,305,Business
1853,908,821,Economy
1854,241,852,Economy
1855,588,1678,Economy
1856,451,42,Economy
1857,1580,1852,Economy
1858,1154,1315,Business
1859,1369,435,Economy
1860,1429,539,Economy
1861,150,811,Business
1862,1843,1683,Economy
1863,1805,191,Economy
1864,1256,1501,Economy
1865,1017,375,Economy
1866,541,358,Economy
1867,87,1486,Economy
1868,493,1801,Economy
1869,1997,1290,Business
1870,54,982,Economy
1871,579,774,Economy
1872,242,102,Economy
1873,1730,1122,Economy
1874,458,1864,Business
1875,149,788,Economy
1876,571,1184,Economy
1877,1676,997,Economy
1878,1606,708,Economy
1879,545,1966,Economy
1880,1584,1265,Economy
1881,1603,372,Economy
1882,1087,1901,Economy
1883,1135,644,First
1884,1535,1402,Economy
1885,1887,1035,First
1886,1801,1594,First
1887,907,1017,Economy
1888,372,794,Economy
1889,1859,1177,Economy
1890,1653,922,Economy
1891,737,1287,Economy
1892,1253,1134,Economy
1893,154,1307,Economy
1894,1461,1612,Business
1895,823,1336,Economy
1896,95,1154,Economy
1897,1788,661,Economy
1898,706,78,Economy
1899,1815,1818,Economy
1900,75,238,Economy
1901,826,1253,Economy
1902,1806,952,Economy
1903,1913,1589,Business
1904,599,29,Economy
1905,144,41,Economy
1906,951,250,Economy
1907,1481,269,Economy
1908,932,1821,Business
1909,625,967,Economy
1910,96,132,Economy
1911,1771,951,Economy
1912,555,1923,Economy
1913,1151,1307,First
1914,237,1185,Economy
1915,271,529,Economy
1916,833,1628,Economy
1917,1372,290,Economy
1918,1909,931,Economy
1919,1013,820,Business
1920,797,342,Economy
1921,182,499,Economy
1922,60,134,Economy
1923,965,1987,Economy
1924,773,406,First
1925,1934,411,Economy
1926,1806,1039,Economy
1927,423,859,Economy
1928,35,975,First
1929,632,192,Economy
1930,332,49,Business
1931,1745,1149,Economy
1932,448,1471,Economy
1933,781,1524,Economy
1934,1704,775,Economy
1935,1647,238,Economy
1936,1823,675,Economy
1937,562,644,Economy
1938,1162,1995,Business
1939,86,1935,Economy
1940,1618,1606,First
1941,779,897,Economy
1942,277,847,Economy
1943,150,434,Economy
1944,1319,981,Economy
1945,118,1176,Economy
1946,1237,1734,Business
1947,231,1141,Economy
1948,1550,200,Business
1949,899,1039,Economy
1950,507,1232,Economy
1951,657,895,Economy
1952,1691,930,Economy
1953,756,1659,Economy
1954,820,664,Economy
1955,1658,20,Economy
1956,874,1503,Economy
1957,1372,1439,Economy
1958,1429,463,Economy
1959,1100,1491,Economy
1960,416,312,Economy
1961,1970,552,Economy
1962,1920,137,Economy
1963,1385,379,Business
1964,60,1230,Economy
1965,1743,1412,Economy
1966,1496,1820,Business
1967,1454,987,Economy
1968,633,1123,Business
1969,1363,1858,Business
1970,1634,1118,Business
1971,302,205,Economy
1972,616,862,Economy
1973,857,336,Economy
1974,50,446,Economy
1975,1916,1387,Economy
1976,1091,1249,Business
1977,121,776,Economy
1978,1180,1342,Economy
1979,694,1986,Economy
1980,1946,54,Economy
1981,1822,591,Economy
1982,940,1164,Business
1983,1295,507,Economy
1984,1445,1271,Economy
1985,1317,548,Economy
1986,1492,1467,Economy
1987,120,80,First
1988,1682,1524,Economy
1989,1487,159,Economy
1990,160,1819,First
1991,1563,1600,Economy
1992,1305,1832,Economy
1993,395,298,Economy
1994,1963,1050,Economy
1995,837,961,Economy
1996,359,327,Business
1997,1594,466,Business
1998,727,1374,Economy
1999,1995,300,Economy
2000,496,742,Business
2001,1075,733,Economy
2002,207,1524,Economy
2003,1425,360,Economy
2004,1394,24,Economy
2005,420,1097,Economy
2006,1252,2000,Economy
2007,1466,538,First
2008,135,1101,Economy
2009,115,1914,Economy
2010,260,1795,Economy
2011,1462,1668,Economy
2012,1621,1613,Economy
2013,449,443,Economy
2014,1531,1203,Economy
